source,seed,attack,expected,ber,ecc_pressure,rms,peak,zcr,centroid,hf_ratio,lf_ratio,flatness,edge_ratio,column_shift_pressure
data\sample_audio\e2e_watermarked.wav,1234,compression,COMPRESSION,0.11,0.11,0.056502822786569595,0.875,0.06886843382900684,438.96255585457703,0.008096299058231789,0.9666887682266544,0.6428396942454664,0.0,0.49712410248163763
data\sample_audio\e2e_watermarked.wav,1234,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.057531680911779404,0.8516488671302795,0.06886966920371453,293.738578553644,0.0017360892762629547,0.983426643919168,0.2131471357863252,0.0014967854342434659,0.5016535717268067
data\sample_audio\ecc_recovery.wav,1234,clean,PROTECTED DERIVATIVE,0.035,0.035,0.056087788194417953,1.0,0.06935764221324792,324.3563521213205,0.001975649000690756,0.9765485621481822,0.2192133038936693,0.0004943245498511959,0.501157876266767
data\sample_audio\ecc_recovery.wav,1234,noise,GAUSSIAN NOISE,0.08,0.08,0.05609232932329178,1.0010443925857544,0.11327397769654503,325.33228391474876,0.002034650498694864,0.9764722069753373,0.3456535723576627,0.0007017172401805742,0.49678295717787313
data\sample_audio\ecc_recovery.wav,1234,crop,CROPPING,0.14,0.14,0.056087788194417953,1.0,0.06875725010531569,324.35986467535736,0.0019756596492826236,0.9765484149026882,0.21920601770674247,0.00040653125551464835,0.5015805374326175
data\sample_audio\ecc_recovery.wav,1234,lowpass,LOWPASS FILTER,0.16,0.16,0.05608290806412697,1.0004465579986572,0.07252884908786109,322.4686872379653,0.0018345071831589775,0.9766902389860641,0.02569048797651024,0.0004937147651323105,0.5004200184225689
data\sample_audio\ecc_recovery.wav,1234,resample,RESAMPLING,0.12,0.12,0.05608754977583885,1.0001581907272339,0.08135930749835386,324.2321332364199,0.0019686883419623457,0.9765553730231377,0.03161596836852103,0.0004940087259980865,0.5010433886940252
data\sample_audio\ecc_recovery.wav,1234,gain,AMPLITUDE SCALING,0.04,0.04,0.055567625910043716,0.9907259345054626,0.06935764221324792,324.3563521213205,0.001975649000690755,0.9765485621481822,0.2192133038938794,0.0004943246177456744,0.5011578762667402
data\sample_audio\ecc_recovery.wav,1234,compression,COMPRESSION,0.11,0.11,0.056505460292100906,0.875,0.06935764221324792,439.2300599536555,0.008106478888086155,0.9666533187870121,0.6435184493836582,0.0,0.4972689443023934
data\sample_audio\ecc_recovery.wav,1234,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.05753255635499954,0.8516488671302795,0.06935887758795559,293.7937207059265,0.0017361041836441713,0.9834192099852023,0.21309804824277143,0.0014967401643528094,0.5016727165004161
data\sample_audio\output.wav,1234,clean,PROTECTED DERIVATIVE,0.035,0.035,0.05608629807829857,1.0,0.06884313538981134,324.29078163690576,0.0019757703808230102,0.9765583100320077,0.21909269323879868,0.0004897305885655504,0.5010866165664839
data\sample_audio\output.wav,1234,noise,GAUSSIAN NOISE,0.08,0.08,0.05609085038304329,1.0014106035232544,0.11405830956372212,325.2672752973319,0.0020347749743039687,0.976481889222852,0.3456837938887895,0.0006967496369157741,0.4967318088772086
data\sample_audio\output.wav,1234,crop,CROPPING,0.14,0.14,0.05608629807829857,1.0,0.06748798960354882,324.3253200545604,0.0019759568716476027,0.9765561700080738,0.2191592351014649,0.0003518432118874101,0.5029351389807191
data\sample_audio\output.wav,1234,lowpass,LOWPASS FILTER,0.16,0.16,0.055990174412727356,1.0013391971588135,0.05399088581074654,301.265368525675,0.0004561921711438771,0.9793540231858034,0.005716864538831029,0.0004899787156699742,0.4974893658247358
data\sample_audio\output.wav,1234,resample,RESAMPLING,0.12,0.12,0.05608498677611351,1.0005384683609009,0.07728160472979233,323.6691989000722,0.0019367851416511918,0.9765964567533174,0.014979047069118137,0.0004892329077421458,0.5006261339378779
data\sample_audio\output.wav,1234,gain,AMPLITUDE SCALING,0.04,0.04,0.0573459230363369,1.0224586725234985,0.06884313538981134,324.29078163690576,0.0019757703808230115,0.9765583100320079,0.219092693238304,0.0004897305663317963,0.5010866165665462
data\sample_audio\output.wav,1234,compression,COMPRESSION,0.11,0.11,0.05691682919859886,0.875,0.06884313538981134,506.8782201001317,0.0114736595827238,0.9606847281962533,0.6742250378324669,0.0,0.5063730633409905
data\sample_audio\output.wav,1234,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.05087583139538765,0.7584487795829773,0.06884437070958002,293.15807860891505,0.0017319203343024348,0.9839549157502318,0.21195474680863022,0.0016616445985923032,0.5003241800554717
data\sample_audio\real_pipeline.wav,1234,clean,PROTECTED DERIVATIVE,0.035,0.035,0.05608665570616722,1.0,0.06925139998838747,324.27569741738796,0.001975653506930801,0.9765600391751892,0.21927893204296417,0.0004943444452994555,0.5010866275644089
data\sample_audio\real_pipeline.wav,1234,noise,GAUSSIAN NOISE,0.08,0.08,0.05609121173620224,1.0013190507888794,0.11404732226355237,325.25227477576084,0.002034663789903459,0.9764836131066461,0.34569282137747165,0.0007017453771870266,0.4967338981779653
data\sample_audio\real_pipeline.wav,1234,crop,CROPPING,0.14,0.14,0.05608665570616722,1.0,0.06865100788045526,324.2792097353831,0.001975664159963749,0.9765598920583946,0.21927159022625073,0.00040654755891955647,0.5015182047780758
data\sample_audio\real_pipeline.wav,1234,lowpass,LOWPASS FILTER,0.16,0.16,0.056081779301166534,1.000592589378357,0.07174809227260767,322.38803807424085,0.001834512544381357,0.9767017153467765,0.025694668874852524,0.0004937346394938424,0.5003466491244485
data\sample_audio\real_pipeline.wav,1234,resample,RESAMPLING,0.12,0.12,0.05608642101287842,1.0004550218582153,0.08234760726449743,324.1514749186375,0.001968692728479641,0.9765668502473697,0.031619422995290275,0.0004940286402384474,0.5009718983938732
data\sample_audio\real_pipeline.wav,1234,gain,AMPLITUDE SCALING,0.04,0.04,0.05556650832295418,0.9907259345054626,0.06925139998838747,324.27569741738796,0.0019756535069308015,0.9765600391751896,0.2192789320431741,0.0004943444885513082,0.5010866275643824
data\sample_audio\real_pipeline.wav,1234,compression,COMPRESSION,0.11,0.11,0.056502994149923325,0.875,0.06925139998838747,438.9502978953863,0.00809480558745469,0.9666888177008959,0.6428068067354384,0.0,0.49713046945936273
data\sample_audio\real_pipeline.wav,1234,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.05753166228532791,0.8516488671302795,0.06925263536309516,293.73555474339327,0.0017360950539319071,0.9834269765900527,0.2131388846690678,0.0014967865609046276,0.5016538916137433
data\sample_audio\reconstructed.wav,1234,clean,PROTECTED DERIVATIVE,0.035,0.035,0.05608667433261871,1.0,0.06886843382900684,324.2815458356652,0.0019756424274818612,0.9765594113757559,0.21929293483322612,0.0004943440537814488,0.5010860211151504
data\sample_audio\reconstructed.wav,1234,noise,GAUSSIAN NOISE,0.08,0.08,0.056091226637363434,1.0014106035232544,0.11404979301296773,325.2581138414994,0.0020346526810477387,0.9764829869037767,0.3456918042225731,0.0007017448720144159,0.49673387633395194
data\sample_audio\reconstructed.wav,1234,crop,CROPPING,0.14,0.14,0.05608667805790901,1.0,0.06826804172107463,324.2850583734511,0.001975653079736105,0.9765592644003407,0.21928551312893688,0.00040654729547892176,0.5015175829521589
data\sample_audio\reconstructed.wav,1234,lowpass,LOWPASS FILTER,0.16,0.16,0.05608179420232773,1.0005749464035034,0.07277098253056626,322.3939030925164,0.0018345028815945515,0.9767010862397428,0.025694622509608977,0.0004937343195003931,0.500345986135136
data\sample_audio\reconstructed.wav,1234,resample,RESAMPLING,0.12,0.12,0.05608643963932991,1.0004478693008423,0.08355333297919258,324.1573162228499,0.001968681277319209,0.976566222807199,0.03161909986095648,0.0004940282838893458,0.5009710851552219
data\sample_audio\reconstructed.wav,1234,gain,AMPLITUDE SCALING,0.04,0.04,0.05556652694940567,0.9907259345054626,0.06886843382900684,324.2815458356652,0.001975642427481861,0.9765594113757563,0.21929293483343593,0.0004943441259310559,0.5010860211151238
data\sample_audio\reconstructed.wav,1234,compression,COMPRESSION,0.11,0.11,0.056502822786569595,0.875,0.06886843382900684,438.96255585457703,0.008096299058231789,0.9666887682266544,0.6428396942454664,0.0,0.49712410248163763
data\sample_audio\reconstructed.wav,1234,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.0575316846370697,0.8516488671302795,0.06886966920371453,293.7385614697622,0.001736089168844967,0.9834266448949278,0.21314744121078436,0.0014967854342434659,0.5016534967606969
data\sample_audio\speech.wav,1234,clean,PROTECTED DERIVATIVE,0.035,0.035,0.05608630180358887,1.0,0.06884313538981134,324.2905246929313,0.001975776284987344,0.9765583435255921,0.21877010376567302,0.0004895396703934521,0.501093006407424
data\sample_audio\speech.wav,1234,noise,GAUSSIAN NOISE,0.08,0.08,0.05609085038304329,1.0014106035232544,0.1140756040404839,325.26701451860407,0.002034780950969681,0.9764819229229512,0.3456759532418925,0.0006965847403472208,0.49673206120275976
data\sample_audio\speech.wav,1234,crop,CROPPING,0.14,0.14,0.05608630180358887,1.0,0.06748798960354882,324.3250638688386,0.0019759628219647276,0.9765562034547625,0.2188410007865414,0.0003519726938725467,0.5029420663546851
data\sample_audio\speech.wav,1234,lowpass,LOWPASS FILTER,0.16,0.16,0.055990178138017654,1.001340389251709,0.05397359133398476,301.2651493722895,0.00045619426477885107,0.9793540580908655,0.005699604673420367,0.0004898105935634233,0.49749174965014586
data\sample_audio\speech.wav,1234,resample,RESAMPLING,0.12,0.12,0.05608499050140381,1.0005407333374023,0.07550768554194096,323.66900612749856,0.001936794271642298,0.9765964870917855,0.014978316592338003,0.0004890547322730848,0.5006303380718312
data\sample_audio\speech.wav,1234,gain,AMPLITUDE SCALING,0.04,0.04,0.0573459267616272,1.0224586725234985,0.06884313538981134,324.29052469293134,0.0019757762849873443,0.9765583435255923,0.21877010376517525,0.000489539630781695,0.5010930064074866
data\sample_audio\speech.wav,1234,compression,COMPRESSION,0.11,0.11,0.05691784992814064,0.875,0.06884313538981134,506.9758018738347,0.011479927301681212,0.9606791247640621,0.6742984452562083,0.0,0.5064159174141838
data\sample_audio\speech.wav,1234,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.05087583139538765,0.7584487795829773,0.06884437070958002,293.1580300037269,0.0017319442805382506,0.98395492672289,0.21166322988017064,0.0016621430348460373,0.500329295345537
data\sample_audio\temp.wav,1234,clean,PROTECTED DERIVATIVE,0.035,0.035,0.056087739765644073,1.0,0.06868312762285493,324.36594745541476,0.0019756421966795577,0.9765469375787487,0.2192223162249179,0.0004943253328260425,0.5011412751210738
data\sample_audio\temp.wav,1234,noise,GAUSSIAN NOISE,0.08,0.08,0.056092288345098495,1.0010138750076294,0.11354328938281914,325.3423175586321,0.0020346434170195526,0.9764705232090247,0.3456492994076612,0.0007017183009603535,0.4967697091382569
data\sample_audio\temp.wav,1234,crop,CROPPING,0.14,0.14,0.056087739765644073,1.0,0.06808273551492271,324.3694597411422,0.001975652847537719,0.9765467906188415,0.21921538508326466,0.00040653187016149013,0.5015699923351423
data\sample_audio\temp.wav,1234,lowpass,LOWPASS FILTER,0.16,0.16,0.05608285963535309,1.0004384517669678,0.07179503651149949,322.47827003968285,0.0018344997843700395,0.9766886149747985,0.025690319352278158,0.0004937156183815072,0.5004033017335718
data\sample_audio\temp.wav,1234,resample,RESAMPLING,0.12,0.12,0.05608750507235527,1.0001530647277832,0.08068726365737623,324.2417272293607,0.0019686814818410565,0.9765537484972301,0.031615232964778306,0.0004940095414245186,0.5010268645950898
data\sample_audio\temp.wav,1234,gain,AMPLITUDE SCALING,0.04,0.04,0.055567577481269836,0.9907259345054626,0.06868312762285493,324.3659474554148,0.001975642196679558,0.976546937578749,0.21922231622512786,0.0004943254154479686,0.5011412751210472
data\sample_audio\temp.wav,1234,compression,COMPRESSION,0.11,0.11,0.056504204869270325,0.875,0.06868312762285493,439.23281491643377,0.008106243607725126,0.9666530523690703,0.6434857893620536,0.0,0.4971161864238841
data\sample_audio\temp.wav,1234,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.05753249302506447,0.8516488671302795,0.0686843629975626,293.80541658074696,0.001736103002020308,0.9834167469840467,0.2131026714506444,0.0014967434417190069,0.5016886784064751
data\sample_audio\watermarked.wav,1234,clean,PROTECTED DERIVATIVE,0.035,0.035,0.05608667433261871,1.0,0.0689672638056212,324.28154598792327,0.00197564243392287,0.9765594113716752,0.21929352731112453,0.0004943440537814488,0.5010859847445132
data\sample_audio\watermarked.wav,1234,noise,GAUSSIAN NOISE,0.08,0.08,0.056091226637363434,1.0014106035232544,0.11405226376238309,325.2581145981765,0.002034652669622803,0.9764829868970913,0.34569171585693254,0.0007017448720144159,0.496733733673276
data\sample_audio\watermarked.wav,1234,crop,CROPPING,0.14,0.14,0.05608667805790901,1.0,0.06836687169768899,324.2850585256747,0.0019756530861755103,0.9765592643962613,0.21928606527762654,0.00040654729547892176,0.5015175448083729
data\sample_audio\watermarked.wav,1234,lowpass,LOWPASS FILTER,0.16,0.16,0.05608179420232773,1.0005749464035034,0.0722570666521716,322.3939031804342,0.0018345028842012456,0.9767010862394144,0.025694649557278564,0.0004937343195003931,0.500345986701561
data\sample_audio\watermarked.wav,1234,resample,RESAMPLING,0.12,0.12,0.05608643963932991,1.0004478693008423,0.08291835037944534,324.15731631521356,0.0019686812804607895,0.9765662228063465,0.03161946300328558,0.0004940282774391614,0.500971084495655
data\sample_audio\watermarked.wav,1234,gain,AMPLITUDE SCALING,0.04,0.04,0.05556652694940567,0.9907259345054626,0.0689672638056212,324.28154598792327,0.0019756424339228695,0.9765594113716751,0.21929352731133425,0.0004943441259310559,0.5010859847444866
data\sample_audio\watermarked.wav,1234,compression,COMPRESSION,0.11,0.11,0.056502822786569595,0.875,0.0689672638056212,438.96255585457703,0.008096299058231789,0.9666887682266544,0.6428396942454664,0.0,0.49712410248163763
data\sample_audio\watermarked.wav,1234,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.0575316846370697,0.8516488671302795,0.06896849918032888,293.7385614997118,0.0017360891700577855,0.9834266448938127,0.21314763671956585,0.0014967854342434659,0.5016534805938324
input_audio\protected.wav,1234,clean,PROTECTED DERIVATIVE,0.035,0.035,0.05613655969500542,1.006135106086731,0.09257033297054496,329.4498275403848,0.001972779458605283,0.9757621031509145,0.21735119943926043,0.000493465947264051,0.4973521041949244
input_audio\protected.wav,1234,noise,GAUSSIAN NOISE,0.08,0.08,0.05614108219742775,1.0057145357131958,0.11595968231104017,330.4227735854205,0.0020316993533127177,0.975685985122894,0.3431825160869103,0.0007004991602867599,0.49375779703572154
input_audio\protected.wav,1234,crop,CROPPING,0.14,0.14,0.05613655969500542,1.006135106086731,0.09171545367283078,329.45338618614215,0.0019727900454007724,0.9757619467989295,0.21734410406490248,0.0004058250854030369,0.4977811052851518
input_audio\protected.wav,1234,lowpass,LOWPASS FILTER,0.16,0.16,0.05613167956471443,1.004780650138855,0.08786726145840926,327.5648230378662,0.0018318428566530779,0.9759035849520815,0.025445818469754466,0.0004928571791090946,0.4965933877368096
input_audio\protected.wav,1234,resample,RESAMPLING,0.12,0.12,0.056136325001716614,1.005501389503479,0.09648276466976581,329.32582497954763,0.001965828934633686,0.9757688986125318,0.03134032258638951,0.0004931507396316192,0.49722797611229597
input_audio\protected.wav,1234,gain,AMPLITUDE SCALING,0.04,0.04,0.055615946650505066,0.9968041181564331,0.09257033297054496,329.4498275403848,0.001972779458605283,0.9757621031509146,0.21735119943946885,0.0004934659725729358,0.4973521041948996
input_audio\protected.wav,1234,compression,COMPRESSION,0.11,0.11,0.05654272437095642,0.875,0.09257033297054496,450.4023462355335,0.008495527687146615,0.9652527247462112,0.6558684154655715,0.0,0.49609582452855894
input_audio\protected.wav,1234,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.05756841599941254,0.8516488671302795,0.09257156834525264,297.4147862098422,0.00173431230295651,0.9828580689719328,0.21219322409793348,0.0014948761351506997,0.49846385353033024
input_audio\speech.wav,1234,clean,PROTECTED DERIVATIVE,0.035,0.035,0.05610116571187973,1.0,0.07862542327025922,325.78011888551896,0.0019748556414866322,0.9763333059091387,0.21867640529450333,0.0004940888093240553,0.5003106508034596
input_audio\speech.wav,1234,noise,GAUSSIAN NOISE,0.08,0.08,0.05610570311546326,1.0014106035232544,0.11306890549507023,326.7554024953128,0.0020338364286288167,0.9762569550287219,0.344966915280388,0.0007013829008373722,0.4962335616712594
input_audio\speech.wav,1234,crop,CROPPING,0.14,0.14,0.05610116571187973,1.0,0.07802503116232701,325.7836423247515,0.0019748662785428234,0.9763331575635372,0.21866927467460268,0.0004063373833265121,0.5007345316675372
input_audio\speech.wav,1234,lowpass,LOWPASS FILTER,0.16,0.16,0.05609628185629845,1.0011519193649292,0.08195722885687072,323.893191794678,0.0018337708222185929,0.9764749288981984,0.025617203599065066,0.0004934793810365735,0.4995757105303419
input_audio\speech.wav,1234,resample,RESAMPLING,0.12,0.12,0.05610092729330063,1.0005759000778198,0.09069874028841057,325.65596023649346,0.001967897817015279,0.976340112504734,0.031535690156479855,0.0004937732090715207,0.5001951103278192
input_audio\speech.wav,1234,gain,AMPLITUDE SCALING,0.04,0.04,0.055580876767635345,0.9907259345054626,0.07862542327025922,325.780118885519,0.0019748556414866327,0.9763333059091389,0.21867640529471305,0.000494088864550574,0.5003106508034338
input_audio\speech.wav,1234,compression,COMPRESSION,0.11,0.11,0.05651383101940155,0.875,0.07862542327025922,443.0940162600996,0.00823645686789334,0.9661663599833309,0.6482970617913998,0.0,0.4970835188818621
input_audio\speech.wav,1234,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.05754242464900017,0.8516488671302795,0.0786266586449669,294.80457555116357,0.0017356069657373328,0.9832658253485181,0.21290280442555487,0.0014962269216335507,0.5009256016564456
input_audio\tampered.wav,1234,clean,PROTECTED DERIVATIVE,0.035,0.035,0.05501210689544678,0.9861162900924683,0.09231584578076299,329.2871909039747,0.0019728822929420036,0.9757802590966743,0.21736978540442572,0.0004934967838089938,0.49747059906482277
input_audio\tampered.wav,1234,noise,GAUSSIAN NOISE,0.08,0.08,0.05501672253012657,0.9856956601142883,0.11636982671398975,330.3039449353905,0.002034244681521811,0.9757002978687803,0.34520888666840005,0.0007092652945481782,0.4938271893493739
input_audio\tampered.wav,1234,crop,CROPPING,0.14,0.14,0.05501210689544678,0.9861162900924683,0.0914609664830488,329.29074817036235,0.0019728928884996575,0.9757801057064258,0.21736350022090867,0.00040585043301373427,0.49782440725731386
input_audio\tampered.wav,1234,lowpass,LOWPASS FILTER,0.16,0.16,0.05500732734799385,0.9856460690498352,0.08764736476044231,327.40210085240193,0.0018319383408978063,0.9759217454024882,0.02544793637597826,0.0004928879885247724,0.4967137299903792
input_audio\tampered.wav,1234,resample,RESAMPLING,0.12,0.12,0.05501187965273857,0.9854952692985535,0.09624557272589135,329.1631807428256,0.001965931407167363,0.9757870550391726,0.03134273726472094,0.0004931815035787864,0.4973469517524805
input_audio\tampered.wav,1234,gain,AMPLITUDE SCALING,0.04,0.04,0.05450192466378212,0.9769709706306458,0.09231584578076299,329.2871909039746,0.001972882292942003,0.9757802590966739,0.21736978540463836,0.0004934967990666382,0.49747059906479746
input_audio\tampered.wav,1234,compression,COMPRESSION,0.11,0.11,0.05549438297748566,0.875,0.09231584578076299,452.0592070979506,0.008617347779868018,0.9650748419880087,0.6572620144026473,0.0,0.49662457366738316
input_audio\tampered.wav,1234,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.056415628641843796,0.8346158862113953,0.09231708115547067,297.28892065286993,0.0017343842622210756,0.9828756302634496,0.21220543286770407,0.0014949511638859044,0.4984592121275517
data\eval_audio\speech1.wav,2026,clean,PROTECTED DERIVATIVE,0.035,0.035,0.052032727748155594,0.263885498046875,0.0142897177699116,237.0983782229855,8.847214520539289e-06,0.9996446727110221,0.05403075679465797,0.00423802656486315,0.3097297924555222
data\eval_audio\speech1.wav,2026,noise,GAUSSIAN NOISE,0.08,0.08,0.05203316733241081,0.26400259137153625,0.029335821971665437,237.31336865735508,2.1549716780620345e-05,0.9996281139430365,0.09862135782559296,0.004268983484044095,0.31216618442678457
data\eval_audio\speech1.wav,2026,crop,CROPPING,0.14,0.14,0.052032507956027985,0.263885498046875,0.014123748085226793,237.0958165443291,8.838700692646506e-06,0.9996447450979894,0.05392159658882125,0.0056026148318781945,0.30993156509112413
data\eval_audio\speech1.wav,2026,lowpass,LOWPASS FILTER,0.16,0.16,0.052032630890607834,0.26382318139076233,0.015652845835929442,237.05046643939195,5.359237517728399e-06,0.9996482858919324,0.003764536774487105,0.004237841298198003,0.3085216661768836
data\eval_audio\speech1.wav,2026,resample,RESAMPLING,0.12,0.12,0.0520327091217041,0.26381295919418335,0.016863608289777628,237.08680425890213,8.273127884198994e-06,0.9996452466006976,0.012298021450452098,0.004237969597000689,0.3093679115237676
data\eval_audio\speech1.wav,2026,gain,AMPLITUDE SCALING,0.04,0.04,0.05433329567313194,0.275552898645401,0.0142897177699116,237.0983782229855,8.847214520539287e-06,0.9996446727110222,0.05403075679402205,0.004238026327558391,0.3097297924556099
data\eval_audio\speech1.wav,2026,compression,COMPRESSION,0.11,0.11,0.0536479614675045,0.25,0.0142897177699116,442.010174651673,0.007462922269228498,0.9804387810245376,0.5519604557168662,0.0,0.4003713118432836
data\eval_audio\speech1.wav,2026,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.049794916063547134,0.2855157256126404,0.0142897177699116,228.11124556789102,8.295689553781451e-06,0.9996135780508013,0.05519182713732552,0.0007869697397596743,0.315644245387934
data\eval_audio\speech2.wav,2026,clean,PROTECTED DERIVATIVE,0.035,0.035,0.015905234962701797,0.1942291259765625,0.016113305684239257,501.0047292139759,1.6439759177246356e-05,0.997302542400146,0.02028240694463858,10.281626572088364,0.25156413538177275
data\eval_audio\speech2.wav,2026,noise,GAUSSIAN NOISE,0.08,0.08,0.015906745567917824,0.194008469581604,0.301461054962052,503.1871693993156,0.00015293266260822,0.9971265441905109,0.22979920783668256,10.278904429645593,0.27581854934436656
data\eval_audio\speech2.wav,2026,crop,CROPPING,0.14,0.14,0.015766508877277374,0.1942291259765625,0.016067813573329492,499.32020179618934,1.694719363934241e-05,0.9973257781429501,0.02132072337779982,9.77501583126945,0.2474074756505318
data\eval_audio\speech2.wav,2026,lowpass,LOWPASS FILTER,0.16,0.16,0.01590481586754322,0.19389189779758453,0.10327012457256371,500.68673339239814,2.7706581482642394e-06,0.9973524725881932,0.00044437068334669333,10.281985973251636,0.2508247409904702
data\eval_audio\speech2.wav,2026,resample,RESAMPLING,0.12,0.12,0.015905234962701797,0.19421273469924927,0.16472238439317316,501.0031049487195,1.6331205425735975e-05,0.9973026506806058,0.00047526997721113445,10.281628966631247,0.2513037111344512
data\eval_audio\speech2.wav,2026,gain,AMPLITUDE SCALING,0.04,0.04,0.016654053702950478,0.20337343215942383,0.016113305684239257,501.0047292139761,1.6439759177246363e-05,0.997302542400146,0.02028240694025031,10.281624856136286,0.25156413538206684
data\eval_audio\speech2.wav,2026,compression,COMPRESSION,0.11,0.11,0.016329094767570496,0.1875,0.016113305684239257,785.6268793717766,0.014410253808048985,0.9686408828611845,0.5735500091511586,10.07458241920101,0.37138478806657926
data\eval_audio\speech2.wav,2026,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.009986781515181065,0.11084228754043579,0.016113305684239257,505.5062267688641,1.6115654331396426e-05,0.9975664197854192,0.02120781494250266,5.281885662383312,0.2554466198814931
data\eval_audio\speech3.wav,2026,clean,PROTECTED DERIVATIVE,0.035,0.035,0.019235923886299133,0.125091552734375,0.014950741607937147,405.56199707093697,1.248968151896711e-07,0.9998256378323473,0.009849967627229526,3.107878011340563,0.17868522837884634
data\eval_audio\speech3.wav,2026,noise,GAUSSIAN NOISE,0.08,0.08,0.019237028434872627,0.1251998096704483,0.22750006394174094,407.0865221878721,9.363676258704316e-05,0.9997035127758196,0.14506737711305465,3.1073122134058844,0.20037812522984247
data\eval_audio\speech3.wav,2026,crop,CROPPING,0.14,0.14,0.01903454214334488,0.125091552734375,0.01471822618635181,402.664059942805,2.1015580211108982e-06,0.9998292932399202,0.011806792611808678,3.082009619072402,0.17784010187677102
data\eval_audio\speech3.wav,2026,lowpass,LOWPASS FILTER,0.16,0.16,0.019235920161008835,0.12508109211921692,0.07457932147349673,405.5593531020557,2.159783456241266e-08,0.999825942960822,0.00031352731937275553,3.107875385652902,0.17830510281746195
data\eval_audio\speech3.wav,2026,resample,RESAMPLING,0.12,0.12,0.019235923886299133,0.12509103119373322,0.14837506597625089,405.5616267857973,1.0554568301567139e-07,0.9998256571804655,0.0020874839239164123,3.107878334928834,0.1785732389928967
data\eval_audio\speech3.wav,2026,gain,AMPLITUDE SCALING,0.04,0.04,0.017783230170607567,0.1156446561217308,0.014950741607937147,405.561997070937,1.248968151896712e-07,0.9998256378323471,0.009849967631158947,3.107878014428988,0.17868522837860418
data\eval_audio\speech3.wav,2026,compression,COMPRESSION,0.11,0.11,0.020270437002182007,0.125,0.014950741607937147,752.7356284732097,0.014482429084621253,0.9635159634323849,0.583910836394625,2.9891168255355867,0.3548626015090915
data\eval_audio\speech3.wav,2026,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.01534667145460844,0.10828687995672226,0.014950741607937147,393.0247814920897,1.3587630363601608e-07,0.9998407668797434,0.010602438879273583,1.0952860600593934,0.18261605118262797
data\eval_audio\speech4.wav,2026,clean,PROTECTED DERIVATIVE,0.035,0.035,0.006305443588644266,0.115386962890625,0.08045050038922497,2317.343666687517,0.14284224670572612,0.8435221713936429,0.1660188806765485,4.905118127791452,0.5567081067149807
data\eval_audio\speech4.wav,2026,noise,GAUSSIAN NOISE,0.08,0.08,0.006309371907263994,0.11542118340730667,0.28230717354630974,2328.668793619528,0.14348437587503068,0.8426236553565428,0.42820799468477544,4.899430275081736,0.5312087820890559
data\eval_audio\speech4.wav,2026,crop,CROPPING,0.14,0.14,0.0060704778879880905,0.115386962890625,0.0778850175401382,2107.8751672235935,0.12324367698401471,0.8634788267318235,0.16269821128436274,1.469546198744165,0.5652904970259831
data\eval_audio\speech4.wav,2026,lowpass,LOWPASS FILTER,0.16,0.16,0.006165106315165758,0.10662215203046799,0.13223243034473925,1864.3362119196067,0.10347386749462384,0.8822949680701254,0.022232589279512927,4.482215268349562,0.5580690074919924
data\eval_audio\speech4.wav,2026,resample,RESAMPLING,0.12,0.12,0.006263457704335451,0.10990067571401596,0.14971453500123072,2127.2006978284367,0.1313527471582315,0.8548288997487056,0.01832949947408064,4.777833425720723,0.5583083946370124
data\eval_audio\speech4.wav,2026,gain,AMPLITUDE SCALING,0.04,0.04,0.006262681446969509,0.11460443586111069,0.08045050038922497,2317.3436666875164,0.1428422467057261,0.8435221713936429,0.1660188806772824,4.905117947544732,0.5567081067147887
data\eval_audio\speech4.wav,2026,compression,COMPRESSION,0.11,0.11,0.006203002296388149,0.125,0.08045050038922497,2965.222200188934,0.1607699358033157,0.7981781815117082,0.7655359409709835,5.128658124149218,0.7073573255792596
data\eval_audio\speech4.wav,2026,unknown,UNKNOWN MODIFICATION,0.09,0.09,0.0041749500669538975,0.09093444794416428,0.08045050038922497,2083.29249472985,0.12089859953199351,0.8669469583160263,0.16681259679570917,1.2029568339883974,0.5671086160364628
data\eval_audio\speech5.wav,2026,clean,PROTECTED DERIVATIVE,0.035,0.035,0.02923247590661049,0.1705474853515625,0.021675861475419913,460.3467702240773,1.4068187386522682e-07,0.9998686376004093,0.008061114363843812,0.554890894413362,0.2636850735352622
data\eval_audio\speech5.wav,2026,noise,GAUSSIAN NOISE,0.08,0.08,0.029232800006866455,0.17088472843170166,0.1186033726593635,461.01632766619264,4.055394266148756e-05,0.9998158339708362,0.08961064303743105,0.5549561823682745,0.27168318173286693
